,Song Name,C,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
2435,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,65,0113,0616,0.09,22.500,0.02
2436,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,65,0113,0616,0.09,22.500,0.02
2437,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,65,0113,0616,0.09,22.500,0.02
2438,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,77,0113,0616,0.17,22.500,0.04
2439,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,77,0113,0616,0.17,22.500,0.04
2440,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,77,0113,0616,0.17,22.500,0.04
2441,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,77,0113,0616,0.17,22.500,0.04
2442,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,6,0113,0616,0.03,22.500,0.01
2443,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,6,0113,0616,0.03,22.500,0.01
2444,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,6,0113,0616,0.03,22.500,0.01
2445,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,6,0113,0616,0.03,22.500,0.01
2446,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,32,0113,0616,0.12,22.500,0.03
2447,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,32,0113,0616,0.12,22.500,0.03
2448,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,32,0113,0616,0.12,22.500,0.03
2449,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,32,0113,0616,0.12,22.500,0.03
2450,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,8,0113,0616,0.05,22.500,0.01
2451,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,8,0113,0616,0.05,22.500,0.01
2452,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,8,0113,0616,0.05,22.500,0.01
2453,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,8,0113,0616,0.05,22.500,0.01
2454,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,12,0113,0616,0.06,22.500,0.01
2455,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,12,0113,0616,0.06,22.500,0.01
2456,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,12,0113,0616,0.06,22.500,0.01
2457,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,12,0113,0616,0.06,22.500,0.01
2458,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,17,0113,0616,0.14,22.500,0.03
2459,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,17,0113,0616,0.14,22.500,0.03
2460,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,17,0113,0616,0.14,22.500,0.03
2461,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEE11000167,17,0113,0616,0.14,22.500,0.03
2462,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,559,0113,0616,0.30,22.500,0.07
2463,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,559,0113,0616,0.30,22.500,0.07
2464,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,559,0113,0616,0.30,22.500,0.07
2465,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,559,0113,0616,0.30,22.500,0.07
2466,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,117,0113,0616,0.11,22.500,0.02
2467,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,117,0113,0616,0.11,22.500,0.02
2468,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,117,0113,0616,0.11,22.500,0.02
2469,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,117,0113,0616,0.11,22.500,0.02
2470,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,11,0113,0616,0.04,22.500,0.01
2471,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,11,0113,0616,0.04,22.500,0.01
2472,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,11,0113,0616,0.04,22.500,0.01
2473,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,11,0113,0616,0.04,22.500,0.01
2474,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,8,0113,0616,0.06,22.500,0.01
2475,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,8,0113,0616,0.06,22.500,0.01
2476,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,8,0113,0616,0.06,22.500,0.01
2477,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,ZUNE MUSIC CANADA,STREAM.M,CANA,USEV11000002,8,0113,0616,0.06,22.500,0.01
2478,OTHER SIDE OF LOVE,RUZUMNA/FISK,APPLE INC.,STREAM.M,USA,,224,1018,1218,0.10,90.000,0.09
2479,OTHER SIDE OF LOVE,RUZUMNA/FISK,ASCAP,D.PERF,USA,,,0190,0390,0.04,90.000,0.04
2480,OTHER SIDE OF LOVE,RUZUMNA/FISK,ASCAP,D.PERF,USA,,,0190,0390,0.04,90.000,0.04
2481,OTHER SIDE OF LOVE,RUZUMNA/FISK,ASCAP,D.PERF,USA,,,0190,0390,0.12,90.000,0.11
2482,OTHER SIDE OF LOVE,RUZUMNA/FISK,MEDIANET/MUSICNET SUBSCRIPTION SERV,DOWNLOAD,USA,,,0116,1216,0.06,90.000,0.05
2483,OTHER SIDE OF LOVE,RUZUMNA/FISK,PANDORA LIMITED,STREAM.M,USA,USTC80913217,348,0114,0219,0.13,90.000,0.12
2484,OTHER SIDE OF LOVE,RUZUMNA/FISK,"SPOTIFY USA, INC.",STREAM.M,USA,,82,1017,1218,0.02,90.000,0.02
2485,OTHER SIDE OF LOVE,RUZUMNA/FISK,"SPOTIFY USA, INC.",STREAM.M,USA,,171,1017,0119,0.05,90.000,0.05
2486,OTHER SIDE OF LOVE,RUZUMNA/FISK,"SPOTIFY USA, INC.",STREAM.M,USA,,134,1017,0219,0.03,90.000,0.03
2487,OTHER SIDE OF LOVE,RUZUMNA/FISK,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USTC80913217,12,1018,1218,0.01,90.000,0.01
2488,OTHER SIDE OF LOVE,RUZUMNA/FISK,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USTC80913217,3,0102,0918,0.02,90.000,0.02
2489,OTHER SIDE OF LOVE,RUZUMNA/FISK,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USTC80913217,9,0102,0918,0.09,90.000,0.08
2490,OTHER SIDE OF LOVE,RUZUMNA/FISK,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USTC80913217,1,1018,1218,0.02,90.000,0.02
2491,OTHER SIDE OF LOVE,RUZUMNA/FISK,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USTC80913217,1,1018,1218,0.04,90.000,0.04
2492,OTHER SIDE OF LOVE,RUZUMNA/FISK,EMUSIC CANADA,DOWNLOAD,CANA,USTC80913217,1,0102,0918,0.01,90.000,0.01
2493,OTHER SIDE OF LOVE,RUZUMNA/FISK,"GOOGLE, INC. CANADA",STREAM.M,CANA,USTC80913217,16,1018,1218,0.01,90.000,0.01
2494,OTHER SIDE OF LOVE,RUZUMNA/FISK,IMPEL PAN EUROPEAN,D.PERF,GRBR,,64,0714,0914,0.01,90.000,0.01
2495,OTHER SIDE OF LOVE,RUZUMNA/FISK,IMPEL PAN EUROPEAN,D.PERF,GRBR,,69,1014,1214,0.01,90.000,0.01
2496,OTHER SIDE OF LOVE,RUZUMNA/FISK,IMPEL PAN EUROPEAN,D.PERF,GRBR,,58,0115,0315,0.01,90.000,0.01
2497,OTHER SIDE OF LOVE,RUZUMNA/FISK,IMPEL PAN EUROPEAN,D.PERF,GRBR,,60,0415,0615,0.02,90.000,0.02
2498,OTHER SIDE OF LOVE,RUZUMNA/FISK,"NICHION, INC JAPAN",MECH.,JAPA,,6,0718,1218,0.02,90.000,0.02
2499,OTHER SIDE OF LOVE,RUZUMNA/FISK,"NICHION, INC JAPAN",D.PERF,JAPA,,,0718,1218,0.15,90.000,0.14
2500,OTHER SIDE OF LOVE,RUZUMNA/FISK,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0718,1218,0.32,90.000,0.29
2501,OTHER SIDE OF LOVE,RUZUMNA/FISK,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,BULG,,,1210,1212,0.15,90.000,0.14
2502,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456610,18,1212,0219,0.02,45.000,0.01
2503,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456610,18,1212,0219,0.02,45.000,0.01
2504,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,0190,0390,0.02,90.000,0.02
2505,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,PANDORA LIMITED,STREAM.M,USA,USA6G1456610,39,0114,0219,0.02,45.000,0.01
2506,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,PANDORA LIMITED,STREAM.M,USA,USA6G1456610,39,0114,0219,0.02,45.000,0.01
2507,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,YOUTUBE MUSIC,D.VIDEOS,USA,,,1018,1218,0.19,45.000,0.09
2508,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,YOUTUBE MUSIC,D.VIDEOS,USA,USA6G1456610,55,1018,1218,0.12,45.000,0.05
2509,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,YOUTUBE MUSIC,D.VIDEOS,USA,USA6G1456610,,1018,1218,0.05,45.000,0.02
2510,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USA6G1456610,62,1018,1218,0.02,45.000,0.01
2511,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USA6G1456610,62,1018,1218,0.02,45.000,0.01
2512,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USA6G1456610,10,0102,0918,0.02,45.000,0.01
2513,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USA6G1456610,10,0102,0918,0.02,45.000,0.01
2514,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USA6G1456610,2,0102,0918,0.02,45.000,0.01
2515,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USA6G1456610,2,0102,0918,0.02,45.000,0.01
2516,PROMISED LAND,RUZUMNA/DEVLIN/MARCHAND,BMI,PERF.,GRBR,FOREIGN PERF.,,0718,0918,372.73,90.000,335.46
2517,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503401,30,1212,0219,0.04,22.500,0.01
2518,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503401,30,1212,0219,0.04,22.500,0.01
2519,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503401,30,1212,0219,0.04,22.500,0.01
2520,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503401,30,1212,0219,0.04,22.500,0.01
2521,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503401,48,1212,0219,0.06,22.500,0.01
2522,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503401,48,1212,0219,0.06,22.500,0.01
2523,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503401,48,1212,0219,0.06,22.500,0.01
2524,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503401,48,1212,0219,0.06,22.500,0.01
2525,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,2834,1018,1218,0.25,22.500,0.06
2526,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,2834,1018,1218,0.25,22.500,0.06
2527,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,2834,1018,1218,0.25,22.500,0.06
2528,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,2834,1018,1218,0.25,22.500,0.06
2529,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0190,0390,0.04,30.000,0.01
2530,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0190,0390,0.04,30.000,0.01
2531,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0190,0390,0.04,30.000,0.01
2532,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0190,0390,0.22,30.000,0.07
2533,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0190,0390,0.22,30.000,0.07
2534,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0190,0390,0.22,30.000,0.07
2535,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503401,4,1018,1218,0.04,22.500,0.01
2536,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503401,4,1018,1218,0.04,22.500,0.01
2537,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503401,4,1018,1218,0.04,22.500,0.01
2538,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503414,7,1018,1218,0.07,22.500,0.02
2539,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503414,7,1018,1218,0.07,22.500,0.02
2540,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503414,7,1018,1218,0.07,22.500,0.02
2541,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,GOOGLE PLAY MUSIC ALL ACCESS,STREAM.M,USA,USAT21503401,227,1218,1218,0.09,22.500,0.02
2542,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,GOOGLE PLAY MUSIC ALL ACCESS,STREAM.M,USA,USAT21503401,241,0119,0119,0.13,22.500,0.03
2543,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,MEDIANET/MUSICNET SUBSCRIPTION SERV,DOWNLOAD,USA,USAT21503401,314,0116,1216,0.13,22.500,0.03
2544,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,9598,0711,0917,0.52,22.500,0.12
2545,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,9598,0711,0917,0.52,22.500,0.12
2546,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,9598,0711,0917,0.52,22.500,0.12
2547,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,9598,0711,0917,0.52,22.500,0.12
2548,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,3776,1017,1218,0.19,22.500,0.04
2549,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,3776,1017,1218,0.19,22.500,0.04
2550,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,3776,1017,1218,0.19,22.500,0.04
2551,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,3776,1017,1218,0.19,22.500,0.04
2552,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,EDITION BJORLUND SWEDEN,D.PERF,SWED,,,0118,0618,0.24,22.500,0.05
2553,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,EDITION BJORLUND SWEDEN,STREAM.M,SWED,,,0118,0618,0.20,22.500,0.05
2554,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,EDITION BJORLUND SWEDEN,DOWNLOAD,SWED,,,0715,1215,0.08,22.500,0.02
2555,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,FERMATA DO BRASIL,PERF.,BRAZ,,,1811,1901,27.04,22.500,6.08
2556,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0518,0518,0.03,22.500,0.01
2557,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0518,0518,0.03,22.500,0.01
2558,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0518,0518,0.03,22.500,0.01
2559,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0518,0518,0.03,22.500,0.01
2560,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0418,0518,0.03,22.500,0.01
2561,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0418,0518,0.03,22.500,0.01
2562,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0418,0518,0.03,22.500,0.01
2563,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0418,0518,0.03,22.500,0.01
2564,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,353,1017,1217,0.05,22.500,0.01
2565,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,353,1017,1217,0.05,22.500,0.01
2566,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,353,1017,1217,0.05,22.500,0.01
2567,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,353,1017,1217,0.05,22.500,0.01
2568,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,361,1217,0318,0.06,22.500,0.01
2569,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,361,1217,0318,0.06,22.500,0.01
2570,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,361,1217,0318,0.06,22.500,0.01
2571,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,361,1217,0318,0.06,22.500,0.01
2572,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,296,0118,0118,0.03,22.500,0.01
2573,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,296,0118,0118,0.03,22.500,0.01
2574,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,296,0118,0118,0.03,22.500,0.01
2575,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,296,0118,0118,0.03,22.500,0.01
2576,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,361,0518,0518,0.03,22.500,0.01
2577,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,361,0518,0518,0.03,22.500,0.01
2578,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,361,0518,0518,0.03,22.500,0.01
